x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,label
-1.372674,3.692791,-1.014142,-2.166499,5.853381,2.612218,-8.129534,3.433462,8.836799,-7.372527,1
-9.174146,5.193250,0.481209,9.866344,-9.070551,-6.524945,-3.823010,0.053329,-0.276805,-7.358615,0
3.660935,5.663895,2.437512,7.405032,-0.430140,-0.483601,8.725747,6.104383,-0.142749,-4.778980,1
-1.081659,-3.561056,9.388368,0.884762,5.736628,7.473322,-5.610732,2.958693,-7.515953,-8.301090,0
4.302776,9.711231,4.768268,-0.044633,5.896443,-1.167255,-4.205788,-3.454531,2.738802,-3.012176,1
1.389641,1.553718,3.229733,8.508230,6.827088,5.484665,0.557084,2.289635,-3.553415,5.766342,1
7.109465,-8.402205,-2.714002,-9.129440,7.403044,-2.817592,7.358819,-2.145538,9.149391,-5.946382,1
3.795631,1.659514,-2.422250,2.357064,9.476261,-0.675354,1.687553,1.832068,1.457434,8.964261,1
5.002662,-6.253646,9.068813,-1.647508,-2.032786,-2.933162,-9.390972,3.339248,6.207285,3.348997,0
-2.837831,-5.261296,-0.066624,-3.363276,-9.189241,5.145474,8.711396,1.588712,-4.450818,4.435728,0
-9.757292,-9.273146,4.805535,7.730316,5.508363,-7.682547,6.492186,8.969944,-8.134229,2.166929,1
-5.863590,-1.019013,5.396567,-5.998736,-8.576785,5.016123,-6.434996,7.915212,-2.172500,-1.052604,0
3.325516,-3.188480,4.817976,-9.571285,0.564733,-1.971736,-9.582213,4.482614,-1.475929,1.996334,1
-0.908094,4.459474,-9.784808,3.386393,-2.442435,6.367474,0.746667,-5.023321,2.895088,5.192866,1
-7.705174,3.906349,-9.712213,-5.351171,7.441206,-2.209501,-10.246016,7.414861,4.414449,-2.607079,0
2.293606,-8.726013,5.835965,-5.597078,1.805535,4.772548,-0.252055,-0.610856,-1.411884,-3.311602,0
2.525695,7.467013,-1.342444,-9.248883,8.998200,5.548667,-7.756057,-0.926783,6.427218,-3.888729,1
-3.483366,4.072265,6.427269,-8.991995,2.296520,-5.997703,-5.808106,-7.469549,9.409871,-1.288760,0
4.163645,5.742950,-4.127073,1.158344,3.779690,3.576778,-2.065900,8.034496,3.856332,-5.176412,1
-3.356446,4.403578,9.958608,1.749966,-1.370901,-6.695395,-3.932820,5.108426,-9.012482,-1.605278,0
-3.159982,-6.641911,-9.519348,3.807402,-4.513158,-3.065212,-9.340056,-9.242161,-0.230952,5.924788,0
-3.059629,6.106311,-2.597058,-2.978281,-9.121589,-8.985881,3.291492,3.953089,8.327491,6.075898,1
-2.209743,4.227692,-9.380771,8.894035,-7.997174,2.206884,5.723557,4.910313,3.693520,-4.035337,0
4.150784,-1.597024,3.093708,-0.259705,-5.857421,2.886560,5.604360,-4.762330,7.762462,1.706052,0
-7.432969,-3.058818,-2.682830,3.234086,-9.468535,-6.569332,1.007355,6.301685,-3.356015,-9.430884,0
1.627725,-1.408879,-7.794967,8.627541,-5.611668,-3.168238,7.378077,-5.767151,-5.424494,-2.507686,0
1.991547,4.373457,9.929652,10.003812,-0.831390,-8.862621,4.365339,-8.266844,-7.847890,-2.965884,0
-1.744696,-9.376800,2.113904,-6.606891,-1.348211,6.456508,9.764151,-7.445665,-0.179819,-6.713825,1
-0.011974,-7.668900,-9.552828,7.084648,-3.857011,6.247166,-6.800804,-0.078978,-2.168956,-7.720741,1
0.410615,-0.878663,-3.071252,-2.029418,3.101787,-9.008868,-4.539612,-2.088293,6.148668,1.903646,1
4.726358,1.559349,4.215028,0.496911,8.940758,-5.762921,0.621011,-7.561273,0.982678,-7.253970,1
-0.196794,0.217995,-3.986040,-4.494496,-0.481671,-2.516621,8.842949,7.589274,-0.846139,2.444737,0
5.992681,5.036524,-4.988451,-1.466796,1.312465,-7.337192,-8.180690,1.188363,-7.786924,-2.031319,0
7.189327,-7.666055,3.122789,5.961555,-4.876902,-6.727817,2.947131,-8.589484,9.874602,-6.910971,1
-4.534848,-5.514131,1.652895,-4.325099,5.795772,5.552632,3.010435,-8.669569,-0.431782,-1.887350,1
9.298242,8.619793,5.500803,6.606649,-6.172710,-5.367979,3.623004,1.231706,6.212163,0.009232,1
1.517746,6.680802,-3.183081,7.264922,4.519571,-8.238573,6.856834,-3.096790,-5.269620,-6.709307,0
1.747265,8.469213,5.602974,7.988718,-6.455383,7.812479,-1.108303,6.145690,9.383619,6.315682,1
-1.582816,6.179842,7.101739,-3.318315,-6.270773,6.312293,-4.730884,3.734175,0.483329,8.744122,0
0.761920,-2.211529,9.738090,1.379810,-5.097249,-6.627499,3.702902,-6.153450,-8.552724,3.567791,1
2.581307,-0.462399,5.779993,7.362863,1.321302,-8.025502,-6.459228,-0.478764,6.036788,3.660520,0
2.681066,1.875163,8.641044,4.207257,0.870623,-0.388956,-8.484380,-1.923789,5.563524,-5.914095,1
-2.545151,5.900737,-9.495701,-4.877023,0.537984,-0.444295,0.923302,-8.630071,-2.542395,5.477442,0
-7.693363,8.790127,-1.923427,8.358381,-3.312872,-2.094508,-8.981530,-9.640126,9.901265,-3.148544,1
-5.777342,-7.681664,-5.282304,-5.997694,3.496872,2.356788,-6.262336,-5.096982,-0.244722,-6.992982,1
6.881597,-1.890925,9.149083,-5.500852,-0.595620,3.262766,-4.147572,-3.209752,4.043283,-6.931209,0
5.429413,0.286573,1.713299,-2.857141,-8.172419,-3.821434,2.744017,-8.188393,-2.719516,-9.237631,1
-6.727282,-0.325085,7.595419,-6.958256,-5.920705,1.473162,0.956161,7.876423,-6.484845,-7.731537,1
-8.194689,9.738123,7.599654,-2.629638,-2.423933,-4.932817,5.148814,9.794962,2.244737,-5.166479,1
2.470502,-8.391761,-4.239564,6.860285,-6.598397,4.847340,-0.045705,-7.268086,-7.750915,7.309141,0
-4.431975,5.869432,6.084268,-8.059478,5.269195,-8.614270,-5.565577,2.868188,-6.019577,8.117608,0
1.080597,0.186259,-6.989664,2.493163,6.279071,3.205211,3.095997,-5.196180,-6.883345,-0.248795,0
-3.085021,-1.311141,-5.982944,8.356410,8.630273,9.487809,3.090398,-6.812375,4.269753,3.681101,1
6.327818,-4.372193,6.273566,-9.895976,1.286052,7.639262,4.961650,8.894784,-5.123773,1.862785,1
7.489704,0.292253,-9.901378,2.297897,-0.115097,6.434870,-7.556665,0.425137,-7.112523,1.176158,0
8.548003,2.491464,5.772722,-9.365480,5.602043,-3.914464,-1.616785,-9.155192,-1.263880,-6.199267,1
-2.361127,-4.952137,-2.410351,3.439947,6.194982,9.330413,-4.280553,6.130693,-2.626209,-8.895315,0
-9.681847,4.222072,6.224907,5.154029,8.085247,8.774492,-1.514656,-9.883473,-3.618874,-1.991889,0
0.649748,-4.850411,-2.961039,-0.335892,-9.053950,9.439408,8.922737,3.315752,-2.793167,-9.491562,1
-6.542278,7.817338,4.090098,-7.976484,-5.673870,-2.918887,1.054709,0.565179,-7.388115,-6.264161,1
5.447743,4.224447,-5.812492,9.315687,-7.544198,5.679959,8.520967,8.987946,5.638966,-9.005391,0
9.521999,5.727563,-7.577576,-7.160183,-6.892487,4.553733,0.075777,4.525940,-4.898197,4.179826,1
4.448235,0.168714,3.288264,3.653302,5.108268,4.736219,-0.039199,-8.108169,-8.575437,0.127328,1
-3.900261,5.500765,-4.193472,0.160843,4.928785,-2.908814,8.756018,0.210368,2.330612,5.456148,0
5.593514,-8.229323,9.406125,-5.606743,-9.528507,-9.128092,9.975781,1.077164,7.270647,-4.465094,1
2.878380,9.205383,1.335067,-4.457029,-4.274337,3.210297,-8.281900,-9.484321,-0.063593,0.438267,1
-0.009614,6.099063,-6.076775,4.729142,-3.242446,7.949547,-6.800842,2.743610,1.685528,-7.562331,1
9.113984,10.208776,9.288984,-8.393739,5.088284,6.028853,3.099382,-5.556476,5.041625,-7.395917,0
3.955820,0.016523,0.443031,8.136214,-9.666565,-0.757726,5.902040,3.612915,7.115960,-5.240636,1
-8.849960,-3.172302,0.549105,-5.820192,7.278162,0.644569,-7.345701,8.201818,0.660018,-9.350560,1
-7.454854,-1.248072,6.192838,-3.710717,1.963113,0.998610,-6.496722,6.035436,6.539026,5.552250,1
-4.476637,-5.463158,2.084649,-1.910372,-0.998910,-9.538963,-9.452294,-9.724378,-8.693248,6.404580,0
-1.824036,6.267214,7.800648,-4.750404,3.486879,-2.241294,7.024937,7.109691,-1.774393,-4.684445,0
0.100060,-6.452658,8.329736,4.178977,-0.019819,1.613857,-3.114831,3.036686,1.907914,7.394630,1
-2.228906,9.774806,9.532258,9.299250,-0.435452,10.282184,-7.200243,7.998253,5.329023,6.094276,0
3.821255,-5.123381,-1.557039,-1.224236,-3.399772,2.903365,-2.019071,-5.229294,-7.981448,7.352742,1
7.972682,-2.770163,-6.192015,0.551398,8.863494,3.946954,-2.705528,-6.844106,9.656792,1.881032,0
-1.896811,-3.626783,-7.687733,7.384372,-8.333131,-4.772483,6.820388,5.782417,5.769387,1.459168,0
8.305025,-6.541337,-7.631378,4.163821,6.765660,4.959936,6.764071,9.520701,4.108522,2.209909,0
9.313693,3.626059,-0.051181,9.109739,9.666359,-6.635446,-9.940371,1.598722,-2.600893,-5.840115,0
6.064603,-2.464776,7.077704,6.480905,-0.348380,5.146604,-4.190081,0.015363,7.037854,-6.905083,1
7.582206,-7.752857,-6.043191,5.911636,-7.765091,4.645500,9.196794,-0.052234,1.115891,2.566728,1
-2.368425,-5.032865,-1.666759,5.505271,-2.671153,7.365071,8.119517,2.204821,-8.912910,-2.274227,1
-6.801959,-2.470778,2.286373,1.920235,-7.413455,6.300326,-4.845312,5.277925,-6.435198,9.363686,1
0.970171,-5.331298,-6.958811,-4.391022,4.148228,-4.079791,-4.834053,2.661352,7.259003,2.760082,0
5.352879,9.106085,-4.623325,-0.889267,-2.010538,0.918857,-6.986944,-9.153088,-6.041069,6.233514,1
6.050639,-5.724881,6.313598,7.422686,-4.988703,8.791883,-0.390396,-1.053167,4.330618,0.155149,0
8.092369,6.748261,-0.160035,5.763607,-7.138819,-1.606431,-5.981136,-6.067426,-4.031528,-6.048895,0
-7.999511,-7.054101,-7.104393,-3.369476,2.318976,0.021037,-0.806026,1.077816,-5.828021,0.959203,1
-5.635119,-1.783038,2.129586,1.344433,-6.184679,8.901748,-6.225773,9.998437,8.106299,-7.867309,1
-8.155112,3.805122,7.711720,0.003316,8.068582,5.758183,9.441647,4.665171,5.792481,-5.825951,0
-6.732689,2.378592,6.460864,-0.477281,0.452465,-8.979384,7.516925,-3.848762,7.293073,-7.937889,0
-8.799532,-2.544908,-1.421290,1.380249,9.694161,-5.660438,1.272563,3.645462,9.224218,-3.924538,0
-6.153756,5.652164,-3.929691,-1.278633,-3.048277,-1.191623,7.522294,-9.006587,-6.140302,5.780348,0
-4.053277,-6.024866,-9.315427,-1.548645,-3.345433,-5.609715,0.110671,-3.272952,-9.807381,-0.013446,1
-1.042180,9.937788,0.909182,-6.508062,-4.962441,1.602949,9.673159,-8.347288,2.003628,-8.301584,0
-6.512727,6.095946,-7.038351,-7.343932,-4.666146,3.368720,-4.131713,-5.614791,-1.095286,-7.535935,0
5.980000,0.840292,0.076020,8.749553,2.888523,-4.386957,-3.001689,-2.638741,-6.010200,6.590136,0
6.021565,-7.996864,1.684284,-8.163855,7.697424,-5.591685,2.482402,-8.592506,8.581039,5.437283,1
7.699328,-5.219969,1.343174,4.461738,-3.753462,1.262359,0.892345,7.987426,3.039680,-3.074160,1
-4.116065,-1.558481,-7.841224,-7.622708,6.943883,2.718750,-1.396800,-4.347820,0.721468,9.178385,0
-0.289195,-2.850835,5.185584,-0.869642,-2.306214,-0.209704,-5.778988,-3.091774,1.186129,2.620135,1
-9.559645,-1.194631,4.179340,-3.116814,-0.780933,-7.053042,1.684260,6.459784,8.230440,-1.549774,1
8.782230,-6.586042,-3.880089,3.021008,8.401743,2.491574,9.232483,-1.238883,-5.213910,0.854138,0
-9.832367,-5.979057,-3.845530,9.504387,7.416644,8.870679,0.031431,9.490304,6.562312,1.344106,0
-2.819065,0.393470,-9.310033,3.099386,-1.285450,4.861506,4.229248,1.389913,0.052368,-4.545073,0
2.580510,5.163453,9.124173,3.032125,-2.017570,-3.323783,-3.031445,-0.526392,5.315087,4.451282,0
3.179353,8.134371,6.761612,9.717692,-1.439784,7.275559,-2.772089,-7.953949,-3.664636,9.396532,1
-6.118742,-6.181920,-1.099941,4.584367,-4.048011,-10.053542,-1.799952,-7.110158,-3.349689,-3.462095,0
-3.084149,6.966352,5.442055,9.795678,-4.454218,8.269034,-3.685446,-6.735396,6.683701,9.125790,0
-8.511396,1.920823,2.443474,-3.732077,0.808040,-0.765084,-4.804977,2.224387,-9.200582,-4.867241,0
-1.819746,-4.557700,6.765014,3.596132,-7.836337,2.476246,-0.462270,-0.403238,0.667421,-2.356393,0
1.993253,-1.806180,7.300069,9.685091,9.568176,-1.600891,0.757301,-3.023848,-4.890363,-0.224713,0
5.286299,-0.679938,7.757422,-2.012393,-7.469845,8.070645,-3.677985,-4.847786,7.433938,3.609969,0
-7.595028,-2.144968,3.844903,0.690221,2.017765,8.035061,-1.135401,0.939363,-0.423273,8.033470,1
-1.108611,-4.641774,-7.254390,-2.336757,-9.193242,-2.185424,1.665969,-1.025991,-6.320022,-6.562570,1
8.567388,-2.608247,-6.369968,-2.866411,0.997211,-2.760688,-10.004037,4.587183,-3.744859,6.660126,0
7.966412,-5.398656,-5.018614,-3.770518,4.175020,-1.507969,-6.541310,3.321282,2.640112,7.974015,0
-6.680762,-1.062714,-3.514696,7.568381,-9.120396,-9.659073,-8.640369,3.859193,1.202690,0.654840,1
-7.349703,6.990537,-4.918625,-8.790511,-8.590954,-1.059941,6.527068,2.536282,-6.456367,8.848827,0
-1.890805,-0.831843,3.547160,-4.931871,4.844680,7.559700,1.765770,-9.583895,5.588985,8.279582,1
-5.458742,3.119354,-1.670040,9.338034,4.143887,-0.839895,-2.357956,-3.862244,-3.876861,8.034966,0
7.340316,8.375169,0.424887,-7.455628,3.767611,7.778513,6.225057,-1.122771,-9.115863,5.889538,1
-5.353328,-7.736755,-1.019786,2.245643,8.056440,7.458099,-5.306938,1.490863,9.601752,4.186907,0
-1.209306,-9.857829,-6.420832,4.911906,-7.380849,-1.606713,-8.736309,3.930318,-5.704771,0.583840,0
0.223218,-8.235067,-6.763550,5.206314,-9.008478,-9.807692,4.856422,-2.598520,-2.440287,6.492585,0
1.070907,-8.140020,-0.336978,-9.497048,-6.511531,-1.389690,-0.454710,9.832372,0.263490,4.331980,0
4.448792,-8.983200,7.851801,-3.889415,-6.827815,-3.395021,-0.194982,-6.128772,8.120955,0.881016,0
-2.516035,-9.490757,-6.975119,3.138483,-9.315899,-6.596388,1.878323,7.348174,9.031306,2.164643,1
7.120163,4.441520,0.764515,6.869305,4.113185,-1.846188,1.909716,-0.704159,-7.121974,-2.916288,0
-6.003567,-5.770908,1.113179,-3.095778,-8.967625,3.453399,8.896208,9.566210,7.895601,-5.677298,0
-3.437496,3.511365,-5.224971,8.229372,8.604675,-6.909820,3.636776,9.789669,-4.793681,-7.183542,0
2.217586,-4.454260,8.789630,7.896303,-1.723824,-3.411378,1.693412,0.864146,2.906835,-4.912265,1
0.721038,-4.448675,6.534704,6.082786,-8.145681,-6.764243,-4.757465,-0.229299,-2.380321,9.559185,0
9.107859,-9.241253,8.009439,-1.292356,-7.715154,8.747652,-6.288105,-10.029818,-5.074377,7.711347,1
-5.601386,8.117514,-3.916424,4.874030,2.265350,-4.969748,-6.232505,-7.003068,-8.835782,7.987306,1
1.264117,7.386957,7.717589,-9.174182,3.233753,-5.211218,7.516555,-0.601208,3.697324,-1.705994,1
-2.754112,4.059776,-3.348160,-1.002649,6.939695,-1.160315,-5.920343,-5.452152,-3.107627,9.480090,0
3.018220,6.405495,6.531041,3.614467,-0.036477,-5.540721,3.477492,-8.435702,3.495602,-3.198994,1
2.812040,6.919839,0.653135,4.681177,-5.130811,0.713839,-3.015917,8.054184,-5.966503,4.536366,1
0.057484,3.784924,-5.973158,1.712857,8.343236,1.202833,4.758668,7.602127,8.334458,0.463393,1
-1.635406,2.674020,-3.849556,-2.809118,7.353923,-1.359074,-3.348029,6.072400,-0.807089,-0.065228,1
7.604647,-0.632401,6.252747,7.241814,-5.187780,-3.875367,7.072555,2.220164,2.292652,0.731690,1
-3.087738,5.766846,-3.449257,-3.585006,-6.595733,-3.724049,2.251325,-1.398421,-6.450786,9.658985,0
5.255923,6.142627,7.920278,5.849220,-1.124069,-2.661009,3.573426,-3.371057,-6.105287,7.392640,1
7.148794,0.815526,-3.346090,-4.876249,0.993904,-10.086685,1.277472,6.954230,-3.664234,-9.483861,1
-5.259370,5.549643,-4.397464,1.948713,8.832512,-5.871930,-2.410831,1.530711,0.267977,-5.731744,0
8.490352,3.871098,8.867457,-7.090212,-5.382193,8.445365,0.268086,-6.588982,4.408829,5.467674,1
6.931528,-9.091175,-6.893066,-5.526875,5.731160,1.100304,-8.572353,7.689613,-4.707859,9.485030,0
-2.756532,-3.346683,-3.785229,5.069165,-1.381442,-0.224816,4.589415,-8.617402,0.578622,6.831320,1
4.969182,4.771090,9.481089,0.300853,-6.728151,6.145554,6.722381,8.741556,5.813278,4.726365,0
8.663278,6.208262,-2.597841,6.464382,-7.478893,4.788940,3.263798,4.389728,8.950771,-8.292247,1
6.504681,-0.696813,10.283251,-0.139484,-5.494040,5.241203,-9.571122,-4.973790,-2.415759,8.445587,1
-9.234280,-5.717853,3.603609,7.437510,-9.609481,5.585963,-7.506463,5.977262,7.665348,9.099366,1
-0.725135,-1.903181,8.980897,7.529388,7.467887,-9.258888,-2.665349,-6.564066,-5.148329,-4.976366,0
-3.949728,-6.419173,3.984465,-7.085396,8.667282,-9.912758,-3.845618,4.436660,-5.096376,1.920915,0
-5.317326,5.362474,-8.578650,4.731906,-5.758205,1.106957,4.606545,-6.087977,3.647204,-5.812151,0
-8.357563,2.883348,-5.423376,-1.250980,0.290141,7.215225,0.436208,-1.466097,-4.217194,6.617995,0
-0.109615,-1.149507,-3.861068,-4.601289,-7.599764,8.697944,-9.367680,-1.189074,-5.143619,-7.983735,1
2.668105,1.575234,9.471548,-7.114049,8.350484,2.102043,-7.120108,-6.795617,-1.588655,7.115714,0
-6.932797,-0.961368,-2.778646,2.344985,8.699922,-8.729810,7.713200,-6.887329,6.115209,-2.230547,0
0.006016,-4.021001,1.615918,5.025714,3.254648,5.990708,2.017956,3.725817,-3.081287,3.232001,1
9.032209,-6.969125,7.268293,5.799410,-8.707921,-8.818553,5.139157,-8.206203,-7.743873,-4.054818,0
-3.877241,-5.379465,-6.267269,-8.406928,1.716782,7.568502,4.028137,-3.044609,-0.108892,-9.011079,0
3.420312,-0.229985,5.772977,9.746970,-0.475531,-5.327375,-7.694188,2.385216,9.729210,0.119577,0
-3.824972,10.051174,5.335381,-7.577060,-9.353586,0.807175,-6.089902,-4.992117,6.919780,-8.429529,0
-1.092996,2.414801,-8.053968,3.196916,-2.772507,-5.583098,-0.008478,1.876454,-8.997015,-1.873214,1
8.573681,7.905143,-9.505035,0.138399,-5.175895,1.351722,-0.641172,-4.394258,8.634459,-6.976007,0
0.341012,-1.241831,-7.515641,-5.931844,8.670088,3.259869,5.844661,-7.294460,8.293207,-7.621038,1
8.395859,7.106665,-5.539111,-8.817542,-2.274539,-4.019627,5.923881,-5.333868,9.693399,7.014697,1
6.789914,3.131681,-4.934680,-4.707103,1.149950,-5.265381,1.868723,-7.812197,2.710007,-0.381231,1
-5.052177,4.996805,-5.755047,-3.546440,-9.150369,-1.927012,9.771499,-8.581384,5.708713,1.550206,1
-6.546597,8.107619,7.301720,-8.460820,8.517489,-5.521990,-2.355724,-1.684199,-4.873344,6.177443,1
-3.153480,-7.189139,-2.479351,-6.926840,9.339097,3.990809,4.219247,-5.708726,-6.508653,5.506520,1
9.870903,-6.588280,3.374807,-0.744613,1.487067,-9.014487,6.438644,-2.279693,-5.439696,6.247309,1
-4.084985,-0.266253,1.131364,-5.511931,-8.853941,-6.486656,-5.167002,-3.289944,-9.264260,2.674878,1
7.742742,0.937596,-6.136588,5.729329,7.783321,-2.664001,7.381649,-7.601841,1.080122,4.061320,1
7.525624,-0.239519,7.867991,-5.308763,6.134477,5.298685,8.350542,-9.560925,4.507130,-8.297667,0
3.936276,3.619018,4.865156,-2.767745,5.322351,-7.579530,6.981291,-2.982455,-3.187581,6.722716,1
2.523832,-1.943285,-4.030156,5.026703,-4.989878,4.778086,-4.586616,3.025647,9.320196,5.876606,1
-6.884150,5.247358,5.491695,2.947425,-9.577512,3.500368,7.394197,6.033509,6.104855,-7.156493,1
-7.516132,2.088111,4.044941,-0.726703,0.254330,-8.997565,3.125396,-2.370043,6.066064,1.456472,0
2.132721,2.884012,8.278281,-6.942522,-0.005040,1.420537,-6.357824,-8.653265,2.158429,3.589908,0
7.760996,-2.732194,9.079277,6.530597,4.835025,9.619796,-1.479273,-0.516654,9.899869,-3.960497,1
8.504431,1.422792,-0.204337,-7.934122,5.611567,-7.859135,-0.215569,-9.698550,-3.632859,-4.774804,0
5.101792,-9.493810,0.989045,-0.990536,-6.681607,-6.413465,-0.044635,-4.409644,4.966000,1.984226,0
-7.288744,-3.027089,-0.974811,-8.702192,1.683633,-1.492420,-5.829967,7.314552,9.932553,7.972800,1
0.412167,-9.408249,-9.362399,-8.692885,-2.493501,9.243191,-0.850553,0.121834,-2.862006,-7.826075,0
-1.933920,-1.417864,-3.748220,-6.804992,5.273159,7.534827,-9.101248,7.706457,0.374723,-0.491876,1
7.686985,-7.310374,-4.022324,6.429454,-7.220162,9.297724,2.586079,4.972954,9.041119,3.292238,0
-3.106544,-7.531492,-1.074075,-3.211272,9.919172,-3.634301,-9.556195,-8.944207,-1.022513,-4.981728,0
9.551710,-7.383933,9.705358,-9.303487,-1.049047,5.597102,-0.551526,-1.705834,-9.844952,0.269208,1
-9.390624,-5.485191,5.386125,2.720923,-0.016930,7.169854,-6.507191,-5.534636,8.831763,-6.962007,1
-3.569652,5.169160,-4.970885,-8.054350,-0.601534,9.548600,-2.921854,-7.232206,-1.621869,2.494989,1
9.254957,-7.876972,4.820298,-9.781145,3.515424,-3.830285,6.148675,-9.684814,-3.995921,9.229877,0
-0.198833,-5.382406,6.719198,-8.647824,5.468157,5.142568,-7.187071,-8.967031,1.785194,-8.586020,0
9.890174,2.695319,-9.703103,-1.128947,5.340880,-1.869818,-3.510787,-9.726862,9.528276,-6.602976,1
6.989663,-4.665687,7.384539,0.667433,-0.345294,-1.151208,-8.175396,-6.425235,9.071355,6.850252,1
-5.421336,9.275329,4.864674,2.018297,-5.694884,-6.376156,-7.180179,7.651935,-2.213435,8.055932,0
-1.179911,1.436154,-6.467446,-8.989929,-1.240554,-5.814700,7.343866,-5.927410,7.179008,2.825921,0
-2.368263,-4.775170,-8.997148,5.834890,-3.822341,2.052575,3.204767,-8.372907,-5.490555,-8.038000,0
-7.213523,2.292292,-6.667634,-9.496056,-6.845782,2.596672,5.971541,2.600140,-9.722332,2.675690,0
1.692434,-4.416568,-6.972196,-6.757028,2.552944,1.136100,0.415512,-2.656645,-8.786339,3.131566,0
-1.962042,-1.713538,-9.187992,-4.849514,7.919440,8.238402,-8.872218,1.438420,-7.845007,9.693212,0
-4.492123,-9.851345,1.544724,-0.684937,1.409001,7.015701,-3.814558,-2.025173,0.474795,0.774640,0
8.269883,0.065820,-0.999624,-3.734342,5.652450,-0.110828,-0.280933,2.456842,9.744306,5.302601,1
-1.770668,1.408829,-7.264918,2.995582,-6.036585,-0.839334,-3.641974,1.075128,6.762459,8.119578,0
6.476536,5.271867,-1.727124,-3.818146,6.846594,1.244881,4.888573,-6.363545,2.299259,0.101256,1
-0.266124,-2.333991,9.738488,-2.114140,7.953526,3.290190,8.356644,-6.060997,-5.256517,3.405423,0
-9.720105,-7.436385,-7.745841,3.653920,-9.757401,1.072784,9.674855,10.178187,-7.222396,-10.237762,0
-7.296603,2.130301,0.725336,-1.353081,-0.432193,-3.529198,-8.613899,-1.781014,-3.468469,-1.811982,0
-5.461555,0.131826,-3.547652,-1.822814,1.439591,-6.272102,8.412929,4.329592,-0.389010,-3.381186,0
2.123894,0.591993,-9.483529,5.081902,-0.236381,7.840841,-9.631665,5.942467,-4.778993,-1.031866,1
9.188052,0.271190,-3.855070,4.208127,8.027027,-8.501667,1.782066,2.278317,-0.715998,-1.183705,0
-9.143285,-1.583264,-4.315404,-6.339639,-2.122976,-1.162149,0.711648,8.045573,3.870924,-9.799116,1
-10.101117,0.627952,-0.694632,-7.547792,-1.043581,-1.687826,2.269022,6.536892,-5.660871,8.540281,0
-6.286698,-1.281375,8.179397,-6.366056,0.844263,-6.077270,-2.347693,-3.168504,0.846624,-4.436834,1
-6.854319,8.934997,-0.825232,9.358515,-2.412787,-2.815689,4.926923,7.466524,-3.180873,9.136862,1
-5.667556,9.431052,-2.643877,-2.441011,-1.900995,-4.724072,-1.791054,-0.562778,-3.378444,-1.739977,1
