class,x1,x2,x3,x4,x5,x6,x7,x8
0,80,252,21,203,10,160,155,59
0,123,62,188,226,126,161,120,119
1,224,226,51,23,233,239,203,220
0,95,59,139,10,184,191,164,22
0,154,144,50,31,57,241,252,154
0,163,107,129,131,89,202,69,95
0,223,57,119,12,46,122,26,100
0,191,31,163,59,138,168,14,159
0,254,180,211,155,93,133,14,10
1,52,221,13,124,194,164,236,250
0,144,26,67,184,20,172,61,229
0,73,232,74,147,34,122,32,53
0,160,121,115,166,109,10,9,80
0,145,159,169,220,54,118,61,241
0,220,90,191,64,46,163,215,231
1,126,180,157,243,252,241,74,138
0,115,239,191,254,37,134,100,123
1,145,183,84,52,171,204,115,238
0,78,27,237,163,232,43,153,55
0,63,205,124,116,154,155,239,53
0,197,168,113,214,109,91,151,231
0,170,165,104,31,93,223,117,231
0,236,142,129,101,198,164,31,1
0,149,154,129,233,124,121,252,217
0,34,51,196,50,164,11,158,179
0,115,97,243,8,184,58,105,231
1,59,198,12,160,251,174,204,133
0,17,61,47,78,27,160,139,115
0,29,104,80,137,126,4,25,136
0,187,75,104,231,19,232,110,111
0,82,6,214,75,75,145,136,77
0,102,101,243,60,58,4,183,247
1,158,233,254,131,191,232,241,27
0,191,80,75,131,6,239,171,59
0,143,228,164,226,108,196,17,59
0,84,248,253,174,85,61,239,124
0,187,198,168,230,157,87,62,51
0,148,145,230,23,121,35,252,87
0,164,102,148,32,57,84,136,102
0,189,76,127,210,254,91,131,163
0,67,128,92,15,76,148,210,162
0,250,235,70,214,82,8,189,26
0,239,160,170,158,168,160,136,125
0,12,76,211,79,64,11,139,48
0,188,226,134,36,178,35,48,142
1,11,157,37,26,204,244,155,252
0,240,130,225,236,138,239,21,138
0,150,61,144,97,31,220,108,116
0,122,113,75,126,201,122,12,2
0,5,208,67,144,117,134,48,210
0,99,36,182,58,201,118,13,67
0,213,142,208,32,182,217,187,23
0,140,4,193,250,244,113,83,92
0,62,204,131,42,49,243,189,53
0,80,154,76,10,31,11,62,58
0,47,183,105,144,244,77,74,33
0,255,96,51,210,64,225,136,26
0,145,143,56,201,125,101,136,77
0,7,108,65,60,124,231,34,194
0,221,130,200,75,73,49,15,80
0,194,87,181,139,93,160,182,143
0,150,69,23,40,255,129,189,58
0,214,125,10,80,57,126,171,142
0,224,181,45,86,207,2,209,179
0,231,136,18,199,213,8,89,217
0,5,98,20,41,152,59,188,144
0,22,152,123,224,102,157,121,154
0,25,97,217,11,145,19,163,223
0,193,105,169,35,31,172,230,169
0,81,144,78,230,184,0,138,29
0,7,97,93,98,191,170,158,68
0,8,102,21,147,54,223,136,159
0,29,62,74,47,237,5,185,234
0,191,128,26,10,13,125,115,1
1,129,188,234,50,181,167,179,101
0,188,102,186,67,27,123,52,236
0,244,99,236,75,73,223,172,58
0,25,95,213,97,142,178,77,71
1,167,239,222,32,134,201,171,144
0,251,177,132,61,198,185,37,157
0,66,105,40,61,134,74,151,40
1,197,168,58,169,241,243,182,59
0,76,156,77,142,129,244,58,154
0,5,189,47,178,125,240,178,165
0,54,210,141,155,115,148,207,12
0,33,102,23,65,142,223,14,131
0,164,157,144,190,125,137,43,46
0,223,17,16,247,251,170,105,19
1,220,170,131,226,240,134,185,125
0,25,131,211,205,49,170,52,20
0,150,227,47,79,46,196,189,26
1,150,159,53,26,252,180,96,222
0,80,186,113,86,223,47,144,61
0,137,103,78,0,82,98,195,154
0,160,209,202,75,82,121,112,243
1,158,46,183,220,237,196,119,220
0,189,137,13,86,63,215,84,69
0,151,56,150,233,57,66,100,35
1,124,209,180,190,190,160,205,53
1,115,165,238,172,244,136,151,92
1,140,245,150,167,217,196,80,26
1,186,199,179,135,132,219,204,51
0,23,59,178,140,205,167,173,102
0,236,136,211,28,207,34,65,5
1,21,157,52,32,184,88,190,119
0,0,207,10,105,248,141,163,111
1,118,159,249,237,201,216,45,163
0,243,167,50,67,102,126,144,67
0,178,245,75,190,223,66,144,161
0,16,67,98,231,188,192,50,167
0,113,130,29,106,49,225,61,26
0,58,190,104,214,100,225,192,80
0,11,180,98,245,243,5,155,174
0,192,163,154,35,6,182,96,44
0,14,76,26,184,169,16,83,21
0,123,205,74,224,228,59,78,108
0,91,11,164,60,129,155,213,134
0,151,93,237,35,50,10,239,78
0,188,3,153,243,232,239,115,132
0,107,97,93,254,45,115,43,7
0,250,228,50,10,191,95,5,132
1,220,235,88,237,130,125,144,223
0,67,82,213,42,31,99,171,163
0,158,93,55,223,39,217,58,65
0,113,20,84,15,86,106,252,154
0,116,113,187,41,181,125,252,53
0,151,113,188,101,191,240,155,64
0,85,76,253,240,126,23,161,228
0,46,76,76,135,190,89,237,164
0,250,40,204,5,111,112,94,69
0,126,245,202,86,81,115,239,46
1,11,189,170,116,111,220,115,166
0,232,43,66,67,215,217,44,43
0,46,192,208,221,74,92,217,152
0,55,98,3,8,193,131,159,239
0,242,80,237,42,34,160,56,102
1,150,222,118,82,203,231,97,164
0,116,160,113,211,229,254,108,22
0,180,116,150,149,24,69,149,154
0,54,46,167,44,244,108,14,165
0,190,212,53,193,227,141,14,196
0,249,17,249,97,19,19,119,2
0,170,172,83,236,142,141,136,49
0,99,251,164,161,19,49,122,130
0,196,175,88,40,109,34,241,13
0,242,209,93,140,15,121,105,177
0,28,125,249,24,102,165,83,149
1,150,226,37,32,205,246,39,231
0,196,181,193,126,102,223,151,80
0,157,203,78,223,118,163,115,102
0,11,109,168,60,142,141,59,69
0,143,204,164,69,49,11,252,182
0,223,118,78,103,171,181,212,136
0,249,226,202,230,153,120,8,146
0,100,93,131,248,126,76,182,166
0,75,145,21,97,170,134,236,233
0,102,1,173,214,252,76,59,213
0,145,212,188,32,63,38,56,70
0,180,106,104,79,111,223,61,223
0,232,34,58,149,88,95,14,5
0,138,121,9,86,154,67,137,154
0,156,94,18,12,147,244,99,141
0,232,64,39,86,6,175,34,174
0,240,136,85,73,19,230,189,149
0,219,116,129,50,57,228,78,53
0,9,85,87,134,119,96,115,26
0,233,102,139,73,252,82,8,134
0,236,44,56,37,22,61,56,53
0,249,210,45,24,69,14,123,177
0,85,76,187,118,76,134,200,231
0,40,44,80,166,34,136,136,21
0,186,3,177,202,230,195,136,227
1,164,144,253,47,248,204,126,53
0,190,69,249,75,147,195,19,163
0,138,76,114,60,56,11,213,161
0,200,79,66,36,238,186,124,210
0,114,106,141,77,248,35,31,62
0,38,17,76,118,134,134,52,251
0,86,79,211,220,104,152,220,12
0,226,76,170,178,182,231,51,211
0,65,222,225,99,126,41,26,175
0,24,182,177,136,232,65,137,157
0,167,181,141,190,65,192,70,237
0,47,228,37,32,202,15,31,59
0,10,99,105,36,58,210,193,26
0,233,3,225,155,214,168,226,28
0,226,190,13,213,218,197,163,109
1,4,221,213,174,194,195,151,78
0,187,98,187,191,232,87,59,144
0,203,49,85,121,176,106,200,190
0,101,80,177,206,55,73,83,231
0,27,157,171,119,43,122,155,70
1,252,226,223,64,208,134,182,42
0,3,142,37,95,190,83,251,13
0,220,90,179,213,21,158,189,43
1,32,230,103,205,184,163,252,136
0,43,77,57,73,46,180,153,14
0,232,83,3,10,104,137,72,33
0,79,105,127,18,77,16,171,231
0,99,3,75,20,24,126,151,244
0,39,66,70,75,39,248,233,29
0,178,131,208,105,184,24,172,231
0,14,253,22,95,188,10,182,119
0,145,229,66,73,248,13,31,65
0,173,210,93,233,126,160,155,13
0,72,205,4,220,121,45,8,72
0,142,142,79,118,147,108,155,130
0,178,102,20,108,191,128,22,31
0,220,244,127,27,232,70,120,27
0,27,88,141,242,138,247,109,82
0,22,64,164,140,25,143,85,163
0,68,143,97,99,134,223,38,136
0,11,232,124,245,57,76,161,58
0,68,136,236,100,205,92,66,22
0,7,38,120,138,30,247,255,132
1,159,101,98,79,252,156,159,237
0,23,43,180,61,230,2,153,96
0,78,149,104,58,57,141,59,26
0,208,39,66,129,115,118,155,217
0,162,127,113,224,214,230,155,53
1,213,253,87,17,203,215,159,219
0,189,56,22,193,134,144,87,69
0,80,163,183,202,18,120,226,82
0,118,133,72,36,194,201,176,99
0,51,158,76,64,81,16,134,178
1,208,230,167,1,177,181,44,237
1,52,157,253,124,194,227,17,167
1,220,33,104,10,54,116,83,106
0,196,4,141,239,57,196,110,51
0,203,157,181,131,64,149,137,171
0,68,151,131,24,19,160,108,35
1,249,78,176,100,242,247,156,146
0,186,209,53,61,125,67,126,59
0,231,82,212,250,91,10,71,82
0,160,142,203,184,64,254,119,86
0,252,143,152,237,78,158,20,212
0,165,228,193,3,36,120,96,58
0,119,44,56,60,42,35,216,12
0,138,205,212,1,119,238,10,51
0,190,103,40,78,64,115,51,218
0,16,11,113,24,20,244,220,187
0,150,160,123,211,136,38,217,184
0,32,241,47,118,115,76,243,239
0,79,197,113,10,196,196,12,51
0,2,242,164,129,4,165,12,46
0,115,232,209,104,191,43,177,77
0,197,226,87,59,10,92,12,251
1,61,226,66,176,217,141,119,210
0,57,150,50,121,201,11,89,237
1,27,209,187,231,174,172,176,102
0,158,102,31,199,37,47,155,146
0,47,113,224,80,184,120,119,29
0,124,239,154,13,34,41,144,53
0,143,25,212,79,121,65,51,72
0,119,226,141,79,57,133,74,71
1,55,205,176,126,240,92,228,109
0,188,227,182,31,70,181,32,51
1,231,234,249,192,177,241,71,95
0,196,131,76,35,137,47,62,10
0,164,143,52,20,168,211,163,33
0,116,142,119,129,178,85,165,144
0,36,130,225,9,136,24,83,82
0,29,142,187,135,39,201,155,107
0,129,61,232,147,37,200,100,174
0,164,130,195,147,147,10,163,166
1,235,248,118,164,118,201,231,255
0,167,86,104,45,121,139,79,48
0,234,210,183,46,19,126,83,12
0,7,144,123,230,86,218,96,2
1,186,228,126,137,220,218,51,239
1,119,203,164,86,153,239,139,53
0,5,190,114,214,91,253,155,136
0,47,4,212,123,169,127,165,134
0,2,181,213,136,16,84,239,37
1,197,230,251,35,88,216,166,42
0,25,232,89,131,49,63,60,32
0,153,90,191,58,131,243,131,174
0,147,215,163,248,211,95,94,14
0,248,227,74,231,42,128,144,55
1,191,181,104,73,201,144,176,212
0,147,86,235,42,188,38,83,91
0,224,145,225,134,44,215,40,183
0,167,168,38,131,89,210,72,93
0,27,37,62,174,142,39,191,34
0,145,148,97,189,153,191,59,144
0,142,212,94,30,195,123,110,163
0,249,71,20,55,235,58,226,114
0,99,176,114,109,25,134,242,14
0,191,190,116,125,79,33,155,68
1,47,245,2,27,132,211,210,58
0,145,3,105,23,44,42,31,152
0,232,98,243,137,6,111,161,33
0,127,101,56,191,57,218,59,28
0,27,213,60,175,147,238,96,68
0,203,207,180,36,27,199,59,143
0,84,157,43,192,227,115,17,9
1,52,182,169,200,242,143,115,134
0,10,162,93,105,21,70,62,196
1,145,227,129,210,134,254,114,93
0,101,138,233,84,27,95,225,102
0,209,161,92,36,112,123,203,10
0,27,46,238,41,168,230,230,81
0,197,90,19,237,136,78,216,223
1,167,168,232,8,86,219,228,130
0,188,98,131,175,25,211,220,152
0,136,222,214,231,14,66,28,89
0,25,230,209,194,21,116,84,85
0,6,66,105,108,244,239,115,23
0,41,4,60,115,224,129,126,176
0,190,66,211,213,181,129,208,49
0,121,122,78,161,19,187,153,222
0,116,172,255,45,178,247,15,46
0,228,232,1,101,168,186,96,120
0,219,69,182,10,41,160,254,145
0,0,74,59,87,117,76,131,37
0,179,116,78,199,57,196,212,68
0,27,199,189,64,106,29,63,204
0,240,129,141,248,36,133,26,198
1,150,203,206,12,181,160,178,203
0,124,4,126,44,44,129,192,172
0,30,159,129,95,109,58,165,69
0,0,133,78,40,37,99,193,184
0,128,81,119,65,134,126,213,7
0,68,200,50,80,50,106,5,22
1,119,182,200,32,227,223,59,53
0,155,244,253,254,118,113,94,91
0,4,127,144,164,178,138,210,53
0,173,69,50,230,112,115,79,183
0,64,128,22,131,55,241,69,146
0,167,182,180,75,224,53,90,77
0,227,34,224,104,162,67,73,231
0,200,98,253,55,70,35,173,12
0,153,49,142,128,44,160,115,157
0,236,150,105,80,31,163,180,22
0,86,130,16,196,111,156,48,2
0,248,99,252,61,56,21,189,99
0,198,0,188,34,227,129,119,55
0,211,4,232,73,79,138,125,87
0,79,165,157,99,142,91,176,251
0,224,65,119,116,235,76,206,92
0,232,35,18,203,227,59,72,164
0,180,49,14,173,194,11,189,59
0,9,235,200,121,233,45,44,36
0,145,228,52,12,180,106,62,183
0,179,222,7,233,177,47,137,38
0,128,148,187,134,95,246,134,59
0,53,136,179,118,16,85,251,44
1,119,130,148,58,205,250,51,165
0,157,24,163,249,154,227,232,62
0,33,51,24,17,40,84,167,140
0,217,227,230,59,76,11,74,20
0,249,148,52,4,132,1,59,250
0,224,204,129,149,121,217,83,2
1,128,168,180,97,126,253,221,65
0,6,227,211,59,236,145,71,30
0,200,182,105,118,134,249,32,16
0,172,60,208,58,107,178,62,91
1,34,62,118,192,244,247,205,182
0,30,40,141,140,107,142,159,134
0,83,67,236,255,46,215,97,53
0,46,82,97,59,99,119,67,87
0,13,180,105,192,205,232,136,72
0,85,83,249,49,244,200,164,12
0,198,125,110,162,154,70,237,23
0,191,112,114,99,181,89,106,151
0,195,182,214,233,164,13,53,13
0,175,24,57,11,37,172,26,2
0,78,130,181,33,203,177,89,143
0,20,6,37,100,214,254,204,231
0,250,255,173,240,121,76,37,229
0,194,4,151,100,67,161,115,88
0,83,4,21,10,252,201,252,67
1,131,232,238,118,188,157,197,47
1,229,102,105,142,115,244,205,202
1,123,250,214,210,110,160,117,207
0,250,118,37,231,1,158,130,165
0,20,113,176,136,31,106,12,145
0,15,130,20,133,195,8,78,220
0,246,205,21,24,239,10,10,152
0,99,207,104,75,104,67,45,87
0,86,16,182,129,205,139,161,34
0,219,90,165,64,201,170,84,136
0,51,151,253,99,27,90,213,68
0,194,188,177,254,59,196,161,27
0,61,63,10,174,41,112,137,239
1,189,228,26,160,191,215,137,251
0,74,49,170,79,230,171,127,59
0,191,146,174,23,125,247,42,92
0,40,69,180,123,140,38,132,61
0,25,210,199,38,171,39,71,146
0,227,143,150,99,134,67,72,165
0,200,104,84,191,125,13,100,26
0,163,133,105,8,227,118,106,80
0,214,196,64,175,252,91,189,41
0,142,62,88,32,2,119,130,87
0,219,90,84,27,4,216,52,53
0,104,145,76,32,229,95,155,69
0,172,175,184,20,166,67,78,49
0,208,58,169,75,204,115,161,55
0,24,134,238,36,140,63,43,27
0,224,67,238,204,57,59,4,74
0,193,11,47,193,237,69,220,2
0,128,199,180,36,24,38,37,20
0,122,236,47,61,27,215,215,54
0,239,46,113,77,37,39,59,244
0,190,22,123,213,42,206,10,140
0,0,207,200,142,134,165,31,239
0,147,130,126,79,127,44,216,84
0,33,118,105,73,178,139,130,229
0,250,232,121,211,15,10,183,120
0,5,228,141,60,251,125,61,86
0,131,3,157,150,113,19,197,162
0,142,69,170,149,46,112,59,28
0,84,83,243,144,57,178,8,60
0,68,147,232,234,249,105,177,97
0,70,136,209,30,81,148,252,149
0,12,99,180,116,247,17,232,68
0,223,145,151,220,113,167,14,149
1,136,98,237,232,240,172,17,231
0,224,143,180,199,142,4,28,144
1,46,226,80,59,145,200,163,230
0,118,32,138,100,124,92,209,94
0,60,145,105,42,16,223,204,165
0,188,232,129,243,115,213,213,21
0,202,185,186,222,95,45,100,138
0,144,51,16,113,5,134,8,53
0,220,255,141,117,104,35,6,182
0,40,11,183,205,45,35,61,89
0,232,159,9,165,19,121,192,44
0,224,4,18,10,67,200,192,207
0,145,146,151,46,84,199,62,65
0,115,14,23,161,144,121,104,93
0,46,189,173,51,167,0,252,123
0,63,98,77,10,181,180,15,24
1,191,111,154,125,244,248,160,33
0,200,143,93,167,112,245,60,233
1,73,232,221,111,67,172,213,220
0,123,123,101,85,89,167,177,28
0,95,78,22,18,150,49,83,61
0,202,112,74,66,136,183,43,53
0,250,87,234,61,1,191,7,231
0,20,148,141,23,32,5,186,1
0,15,255,129,155,111,137,48,80
0,3,232,241,42,57,206,161,82
0,143,4,6,28,142,66,31,16
0,151,65,7,79,43,192,48,42
1,167,244,178,73,229,191,177,233
0,54,37,193,247,85,33,204,44
0,25,227,76,86,121,53,62,161
0,55,130,75,50,57,33,84,59
1,145,197,211,97,111,231,192,87
0,164,169,186,116,254,118,171,2
0,140,32,46,166,137,39,160,99
0,80,56,73,59,44,160,155,69
1,209,236,208,169,224,45,213,149
0,13,209,78,195,159,42,64,40
0,45,40,248,32,88,120,34,7
0,20,121,243,68,114,76,25,26
0,188,80,255,126,16,41,176,14
0,150,49,105,133,233,144,136,250
0,85,49,81,152,31,208,143,146
0,147,190,238,142,36,168,115,234
0,200,144,78,142,141,160,239,46
1,220,98,251,68,252,91,245,203
0,213,209,153,193,64,233,83,2
0,200,154,238,67,201,196,88,51
0,128,230,37,142,160,67,137,132
0,194,56,93,97,205,47,167,66
0,232,117,93,205,65,216,228,80
0,25,22,151,64,231,137,25,164
0,167,207,26,190,46,160,105,227
0,29,204,78,12,240,217,59,87
0,209,169,87,61,39,196,84,174
0,250,51,214,246,208,66,239,176
0,254,130,60,67,93,38,192,3
0,133,227,14,229,184,166,120,81
1,195,32,176,78,208,227,182,243
0,249,31,150,49,82,237,131,182
0,144,171,180,0,182,91,45,172
0,203,180,109,178,123,187,44,100
0,29,203,4,203,19,227,109,242
0,181,69,170,34,241,11,56,125
1,249,219,180,3,66,137,247,239
0,187,56,104,30,255,191,12,110
0,250,236,110,30,181,59,164,34
0,66,83,196,55,255,63,162,165
0,97,44,105,42,10,38,96,80
0,180,219,93,224,214,223,34,58
0,48,159,60,40,191,147,187,51
0,5,176,56,190,67,49,240,26
0,203,94,113,124,164,166,161,234
0,24,121,113,34,224,163,155,12
0,219,80,170,136,195,35,49,37
0,223,97,179,211,41,66,14,234
1,242,212,144,142,189,125,204,84
1,254,230,43,131,146,195,197,231
0,172,106,21,178,191,228,213,144
0,129,181,205,134,17,231,51,100
0,30,94,124,164,177,75,51,181
1,250,210,9,250,148,220,70,235
0,65,144,241,40,106,47,69,231
0,250,140,113,69,77,121,74,53
0,236,152,57,23,42,157,67,177
0,84,80,63,96,88,118,78,181
0,142,56,193,17,36,191,216,46
0,10,105,187,131,255,186,25,22
1,232,142,142,129,232,196,229,50
0,189,86,164,32,235,10,228,56
0,13,113,202,104,151,32,25,4
0,143,63,217,43,112,170,1,2
0,189,170,120,124,235,240,98,2
0,79,136,82,163,179,92,83,82
1,80,135,78,224,214,136,238,200
1,30,101,37,47,201,248,159,233
0,154,251,191,42,167,153,88,82
0,136,93,16,50,38,248,177,236
0,81,142,37,199,222,119,213,20
0,207,33,74,64,34,38,132,158
0,103,98,40,58,91,35,255,134
0,145,55,233,78,113,136,205,174
0,187,227,70,73,149,141,207,16
0,224,205,237,32,15,166,147,130
0,24,142,76,72,5,207,31,154
0,83,199,243,59,64,172,31,93
0,229,11,74,122,62,112,166,158
0,165,125,252,180,4,244,18,113
1,179,208,214,85,190,120,197,247
0,81,120,85,254,181,122,176,23
0,150,86,40,46,184,175,20,69
0,255,101,10,243,153,62,122,72
0,232,90,87,59,129,220,49,72
1,147,253,187,199,59,141,221,252
0,167,188,137,12,184,1,168,144
0,224,143,52,14,67,217,239,78
0,190,101,70,191,92,31,222,140
0,119,239,92,193,88,92,222,179
0,200,156,109,33,49,220,227,157
0,249,6,200,4,247,147,34,154
0,138,129,102,98,31,123,59,231
0,180,178,100,222,67,154,121,51
0,145,27,182,252,57,27,210,41
0,55,232,3,201,214,59,149,51
0,85,98,84,60,108,235,166,144
0,222,188,135,230,46,191,55,10
1,128,182,169,204,111,186,231,244
0,250,157,214,139,146,99,161,119
0,251,170,179,153,64,228,128,163
0,247,69,243,30,104,217,205,40
0,68,182,137,164,134,108,83,80
0,192,180,129,32,33,160,177,102
0,238,1,21,20,58,19,175,131
0,231,44,51,88,151,137,32,51
0,54,159,141,204,238,112,119,23
0,250,56,37,216,19,123,243,4
0,193,131,105,87,176,232,71,165
0,40,36,243,80,99,170,178,51
1,65,232,144,35,178,238,161,77
0,145,134,238,81,115,38,112,199
0,128,102,38,82,117,191,136,77
0,184,115,31,26,31,131,48,38
0,84,0,114,128,24,177,62,32
0,243,24,200,12,49,222,228,12
0,179,4,66,99,115,10,222,227
1,136,232,148,147,232,239,28,78
0,145,170,91,20,70,215,213,42
0,139,45,214,94,112,137,102,21
0,28,155,40,27,89,244,120,78
1,179,207,80,113,218,123,161,191
1,172,23,178,49,100,155,137,91
0,179,252,202,154,177,24,238,89
0,128,61,53,103,84,166,45,253
0,179,78,76,193,181,217,10,12
0,13,232,23,32,227,215,4,51
0,151,4,141,181,21,18,59,27
0,140,138,57,73,223,11,79,66
0,147,172,253,119,177,51,237,151
0,145,39,127,136,57,160,44,101
0,27,36,87,110,82,85,231,48
0,144,113,169,169,63,112,40,87
0,53,129,217,201,59,125,5,161
0,143,98,79,128,247,35,79,254
1,192,230,211,97,102,169,43,219
0,79,130,45,36,114,10,221,107
0,156,1,9,49,147,70,217,33
1,145,254,124,52,154,231,146,134
0,146,44,151,144,6,170,65,254
0,43,116,104,236,140,170,227,19
0,142,56,129,60,42,39,192,14
0,173,37,120,174,239,139,213,27
1,250,231,85,86,228,238,76,218
0,223,197,153,59,97,59,10,210
0,124,142,187,190,217,210,126,19
0,212,121,63,64,147,188,108,13
0,191,37,52,166,125,160,17,48
0,140,255,61,128,227,77,153,99
0,180,11,78,190,154,163,88,55
0,198,205,212,54,176,98,5,44
1,229,248,217,12,144,181,237,147
0,250,56,37,20,172,121,51,3
0,246,98,113,192,104,230,151,102
0,149,56,44,22,229,204,109,218
0,194,44,150,235,78,84,209,84
0,250,205,53,40,5,99,197,96
0,209,74,100,126,121,87,100,46
0,191,227,38,224,49,232,24,242
0,65,197,129,82,150,49,14,231
0,143,127,119,184,145,118,58,3
1,179,228,129,145,203,213,115,65
0,145,165,189,97,205,8,255,163
0,59,99,74,140,221,142,155,239
0,29,37,105,23,240,70,96,58
1,143,189,249,44,214,196,97,78
0,232,61,70,24,58,84,146,165
0,188,76,216,75,214,239,131,29
0,188,74,78,214,67,225,217,132
0,186,56,20,93,24,120,45,187
0,167,210,200,60,58,196,190,136
1,227,180,141,64,164,240,189,142
0,180,151,208,160,49,159,61,12
0,204,232,45,144,178,192,99,126
1,244,205,51,60,252,253,126,29
0,46,227,238,145,81,223,159,13
0,86,236,251,49,93,59,134,118
0,240,228,214,243,91,159,183,38
0,78,58,44,80,34,8,30,78
0,100,154,59,67,136,10,88,143
0,116,93,104,60,34,160,98,39
0,36,99,104,23,34,91,142,178
0,137,240,114,33,191,145,50,4
0,79,134,119,158,134,98,150,107
0,71,254,13,154,190,92,136,143
0,180,3,37,69,126,19,22,9
0,65,239,152,203,5,55,99,44
0,75,246,126,86,114,206,217,22
0,223,117,104,44,252,196,59,101
0,79,123,141,172,238,201,18,13
0,194,76,80,40,77,92,119,59
0,121,35,76,131,201,250,137,163
0,150,77,243,164,195,141,61,212
1,170,189,253,85,198,249,228,233
0,96,59,208,45,107,128,61,177
0,244,87,170,238,201,34,171,2
0,124,169,104,158,6,160,14,163
0,218,188,146,202,16,23,19,202
0,219,56,143,33,152,172,78,10
0,128,17,21,18,1,217,59,165
0,126,76,151,176,188,89,111,52
0,252,143,179,61,149,177,109,2
0,213,90,85,207,45,255,153,22
0,45,105,40,26,49,243,197,132
1,219,157,202,220,108,84,31,66
0,165,182,92,59,20,82,134,58
0,179,112,157,61,241,216,59,12
0,100,214,75,166,182,201,21,46
0,195,239,6,116,159,10,37,237
0,189,35,164,40,96,11,7,65
0,123,148,13,47,111,161,31,58
0,212,27,40,86,188,172,7,58
0,82,20,208,66,20,179,216,102
0,231,113,193,193,169,178,155,53
0,27,98,176,73,124,103,10,77
0,57,236,196,184,116,133,43,183
0,165,93,238,77,88,91,132,146
0,116,168,223,131,226,67,65,42
0,146,136,170,86,59,134,237,37
0,116,97,183,32,86,141,206,2
0,242,170,105,86,124,192,109,22
0,70,162,173,35,184,91,239,26
0,84,205,178,50,54,127,227,74
1,167,151,248,213,107,253,182,219
0,30,46,171,126,178,76,94,70
0,193,206,180,86,54,16,48,186
0,145,34,237,86,175,128,44,9
1,123,123,113,222,190,231,166,213
0,40,60,183,87,228,195,79,247
0,139,252,78,139,184,11,217,77
0,119,144,141,155,46,10,227,59
0,145,168,104,192,31,123,155,58
0,189,113,123,49,14,35,96,10
0,185,56,113,206,188,186,130,131
0,26,230,208,214,93,149,50,82
0,104,228,118,231,93,118,59,138
0,246,84,169,131,201,67,179,34
0,173,10,73,123,58,82,136,255
0,239,46,127,78,115,136,53,27
0,23,197,37,84,177,42,83,62
0,142,131,76,59,204,91,185,220
0,145,189,205,61,19,46,192,108
0,144,143,113,65,134,239,10,141
1,2,144,209,61,202,196,240,251
0,102,104,74,180,182,217,12,69
0,104,55,141,59,163,76,228,178
0,200,208,63,159,175,126,167,72
0,99,56,184,200,181,233,51,27
0,161,158,164,58,5,145,71,242
0,150,113,43,195,11,137,47,58
0,126,206,18,203,230,70,88,93
1,143,227,75,95,134,188,189,154
0,179,4,37,128,89,0,61,4
0,73,15,78,97,118,160,83,251
0,14,17,87,214,111,130,155,80
0,157,58,172,121,16,160,213,144
0,84,206,105,41,126,62,192,162
0,82,151,50,210,136,90,205,138
0,145,232,127,60,93,159,171,13
0,14,35,87,60,191,26,155,242
0,145,61,74,144,229,113,96,58
0,58,44,2,191,5,227,255,53
0,198,230,18,217,242,92,227,14
1,236,130,234,175,241,193,87,231
0,242,190,171,186,181,122,171,2
1,213,232,181,99,164,181,53,146
0,164,66,226,245,55,161,109,177
1,86,197,182,47,237,231,168,29
0,52,218,47,174,44,178,120,163
0,85,159,64,100,181,17,61,4
0,194,226,141,152,119,47,51,164
0,2,136,180,42,46,122,224,44
0,58,234,200,139,93,85,238,107
1,235,103,117,222,21,125,53,141
0,252,56,225,137,209,254,78,13
0,233,205,23,98,155,69,83,82
0,53,188,177,12,191,160,14,146
0,205,143,213,211,177,218,88,78
0,145,132,45,46,100,206,31,10
0,46,151,12,56,82,244,168,84
0,39,180,97,237,214,70,213,131
0,97,165,113,161,57,91,32,244
0,202,115,20,100,193,34,32,231
0,118,17,173,116,111,215,40,109
0,228,207,208,202,27,8,52,80
0,219,190,211,152,109,206,86,91
0,87,70,238,64,104,244,137,43
0,124,248,78,217,24,138,115,51
0,107,237,243,75,82,180,144,51
0,128,98,255,99,205,161,42,14
1,192,228,166,104,204,136,83,182
0,80,188,208,214,121,61,14,71
0,253,148,47,73,150,85,71,65
0,194,154,202,220,88,70,52,84
0,115,152,84,66,64,91,26,80
0,7,89,103,155,56,55,52,56
0,30,8,75,136,155,59,176,46
0,36,202,16,194,175,10,30,70
0,207,244,211,111,104,157,81,163
0,236,143,93,80,54,201,32,134
0,150,3,113,142,31,244,155,251
0,30,137,214,24,108,156,96,69
0,218,112,20,239,249,204,175,4
0,143,135,131,216,204,174,31,27
0,143,251,76,49,27,20,18,44
0,103,112,150,149,62,217,168,52
1,27,121,63,243,247,186,239,140
0,252,106,63,38,112,220,252,52
0,22,86,125,30,19,123,251,134
0,23,148,66,20,147,250,165,53
0,21,10,93,214,16,86,89,23
0,183,83,74,150,214,130,49,4
0,196,154,7,247,153,145,230,29
0,233,98,243,86,85,161,189,177
0,74,246,188,69,175,18,86,179
0,153,128,129,20,115,136,165,91
0,240,49,176,220,223,167,4,109
0,85,142,52,118,195,18,14,238
0,207,181,23,126,93,70,14,51
0,2,44,214,49,5,167,34,252
0,10,230,127,75,194,70,83,109
0,179,102,169,216,78,95,246,10
0,41,82,38,87,125,115,221,118
0,164,232,105,201,65,196,181,130
1,28,209,74,109,227,244,151,174
0,236,58,98,200,51,78,59,2
0,70,244,57,163,121,217,9,28
0,157,187,80,178,99,247,83,188
0,165,204,85,115,16,10,136,138
0,77,197,127,97,99,31,162,38
